raw,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5
7,67,58,52,48,46,44,43,42,42,42,42,42,42,42
8,68,58,52,49,46,45,43,43,42,42,42,42,42,42
9,68,59,53,49,46,45,44,43,42,42,42,42,42,42
10,69,59,53,49,47,45,44,43,43,42,42,42,42,42
11,69,59,53,50,47,45,44,43,43,42,42,42,42,42
12,70,60,54,50,47,45,44,43,43,43,42,42,42,43
13,70,60,54,50,48,46,44,44,43,43,43,43,43,43
14,71,61,55,51,48,46,45,44,43,43,43,43,43,43
15,71,61,55,51,48,46,45,44,43,43,43,43,43,43
16,72,62,55,51,48,46,45,44,44,43,43,43,43,43
17,72,62,56,51,49,47,45,44,44,43,43,43,43,43
18,73,63,56,52,49,47,46,45,44,44,43,43,43,43
19,74,63,56,52,49,47,46,45,44,44,44,44,44,44
20,74,63,57,52,49,47,46,45,44,44,44,44,44,44
21,75,64,57,53,50,48,46,45,45,44,44,44,44,44
22,75,64,57,53,50,48,46,45,45,44,44,44,44,44
23,76,65,58,53,50,48,47,46,45,45,44,44,44,44
24,76,65,58,54,51,48,47,46,45,45,44,44,44,44
25,77,66,59,54,51,49,47,46,45,45,45,45,44,45
26,77,66,59,54,51,49,47,46,46,45,45,45,45,45
27,78,67,59,55,51,49,48,47,46,45,45,45,45,45
28,79,67,60,55,52,49,48,47,46,46,45,45,45,45
29,79,68,60,55,52,50,48,47,46,46,45,45,45,45
30,80,68,60,56,52,50,48,47,46,46,46,45,45,45
31,80,69,61,56,52,50,49,47,47,46,46,46,45,45
32,81,69,61,56,53,50,49,48,47,46,46,46,46,46
33,81,69,62,57,53,51,49,48,47,46,46,46,46,46
34,82,70,62,57,53,51,49,48,47,47,46,46,46,46
35,83,70,62,57,54,51,49,48,47,47,46,46,46,46
36,83,71,63,58,54,51,50,48,48,47,47,46,46,46
37,84,71,63,58,54,52,50,49,48,47,47,47,47,46
38,84,72,64,58,55,52,50,49,48,47,47,47,47,47
39,85,72,64,59,55,52,50,49,48,48,47,47,47,47
40,86,73,64,59,55,52,51,49,48,48,47,47,47,47
41,86,73,65,59,55,53,51,50,49,48,48,47,47,47
42,87,74,65,60,56,53,51,50,49,48,48,48,47,47
43,87,74,66,60,56,53,51,50,49,48,48,48,48,47
44,88,75,66,60,56,54,52,50,49,49,48,48,48,48
45,88,75,67,61,57,54,52,50,50,49,48,48,48,48
46,89,76,67,61,57,54,52,51,50,49,49,48,48,48
47,90,76,67,61,57,54,52,51,50,49,49,48,48,48
48,90,77,68,62,58,55,53,51,50,49,49,49,48,48
49,91,77,68,62,58,55,53,51,50,50,49,49,49,49
50,91,78,69,62,58,55,53,52,51,50,49,49,49,49
51,92,78,69,63,58,56,53,52,51,50,50,49,49,49
52,93,79,70,63,59,56,54,52,51,50,50,49,49,49
53,93,80,70,64,59,56,54,52,51,50,50,50,49,49
54,94,80,70,64,59,56,54,53,51,51,50,50,50,49
55,95,81,71,64,60,57,54,53,52,51,50,50,50,50
56,95,81,71,65,60,57,55,53,52,51,51,50,50,50
57,96,82,72,65,60,57,55,53,52,51,51,50,50,50
58,96,82,72,65,61,57,55,54,52,52,51,51,50,50
59,97,83,73,66,61,58,55,54,53,52,51,51,50,50
60,98,83,73,66,61,58,56,54,53,52,51,51,51,50
61,98,84,74,67,62,58,56,54,53,52,52,51,51,51
62,99,84,74,67,62,59,56,55,53,52,52,51,51,51
63,99,85,74,67,62,59,57,55,53,53,52,51,51,51
64,100,86,75,68,63,59,57,55,54,53,52,52,51,51
65,101,86,75,68,63,60,57,55,54,53,52,52,52,51
66,101,87,76,69,63,60,57,56,54,53,53,52,52,52
67,102,87,76,69,64,60,58,56,54,53,53,52,52,52
68,102,88,77,69,64,60,58,56,55,54,53,53,52,52
69,103,88,77,70,64,61,58,56,55,54,53,53,52,52
70,104,89,78,70,65,61,58,57,55,54,53,53,53,52
71,104,89,78,71,65,61,59,57,55,54,54,53,53,53
72,105,90,79,71,66,62,59,57,56,55,54,53,53,53
73,105,91,79,71,66,62,59,57,56,55,54,54,53,53
74,106,91,80,72,66,62,60,58,56,55,54,54,53,53
75,107,92,80,72,67,63,60,58,56,55,54,54,54,53
76,107,92,81,73,67,63,60,58,57,55,55,54,54,54
77,108,93,81,73,67,63,60,58,57,56,55,54,54,54
78,108,94,82,73,68,64,61,59,57,56,55,55,54,54
79,109,94,82,74,68,64,61,59,57,56,55,55,54,54
80,110,95,83,74,68,64,61,59,58,56,56,55,55,54
81,110,95,83,75,69,65,62,59,58,57,56,55,55,55
82,111,96,84,75,69,65,62,60,58,57,56,55,55,55
83,112,97,84,76,70,65,62,60,58,57,56,56,55,55
84,112,97,85,76,70,66,63,60,59,57,57,56,55,55
85,113,98,86,77,70,66,63,61,59,58,57,56,56,55
86,113,98,86,77,71,66,63,61,59,58,57,56,56,56
87,114,99,87,78,71,67,63,61,59,58,57,57,56,56
88,115,100,87,78,72,67,64,61,60,58,57,57,56,56
89,115,100,88,78,72,67,64,62,60,59,58,57,57,56
90,116,101,88,79,72,68,64,62,60,59,58,57,57,56
91,116,102,89,79,73,68,65,62,60,59,58,57,57,57
92,117,102,89,80,73,68,65,63,61,59,58,58,57,57
93,117,103,90,80,74,69,65,63,61,60,59,58,57,57
94,118,103,90,81,74,69,66,63,61,60,59,58,58,57
95,119,104,91,81,74,70,66,63,62,60,59,58,58,57
96,119,105,92,82,75,70,66,64,62,60,59,59,58,58
97,120,105,92,82,75,70,67,64,62,61,60,59,58,58
98,120,106,93,83,76,71,67,64,62,61,60,59,59,58
99,121,107,93,83,76,71,67,65,63,61,60,59,59,58
100,122,107,94,84,77,71,68,65,63,61,60,60,59,59
101,122,108,95,84,77,72,68,65,63,62,61,60,59,59
102,123,108,95,85,77,72,68,66,64,62,61,60,59,59
103,123,109,96,85,78,73,69,66,64,62,61,60,60,59
104,124,110,96,86,78,73,69,66,64,63,61,61,60,59
105,125,110,97,86,79,73,69,66,64,63,62,61,60,60
106,125,111,98,87,79,74,70,67,65,63,62,61,60,60
107,126,112,98,88,80,74,70,67,65,63,62,61,61,60
108,126,112,99,88,80,75,70,67,65,64,62,62,61,60
109,127,113,99,89,81,75,71,68,66,64,63,62,61,61
110,127,114,100,89,81,75,71,68,66,64,63,62,61,61
111,128,114,101,90,82,76,72,68,66,64,63,62,62,61
112,128,115,101,90,82,76,72,69,66,65,64,63,62,61
113,129,116,102,91,83,77,72,69,67,65,64,63,62,62
114,130,116,103,91,83,77,73,69,67,65,64,63,62,62
115,130,117,103,92,84,77,73,70,67,66,64,63,63,62
116,130,118,104,93,84,78,73,70,68,66,65,64,63,62
117,130,118,105,93,85,78,74,70,68,66,65,64,63,63
118,130,119,105,94,85,79,74,71,68,67,65,64,63,63
119,130,119,106,94,86,79,75,71,69,67,65,64,64,63
120,130,120,107,95,86,80,75,72,69,67,66,65,64,63
121,130,121,107,96,87,80,75,72,69,67,66,65,64,64
122,130,121,108,96,87,81,76,72,70,68,66,65,64,64
123,130,122,109,97,88,81,76,73,70,68,67,66,65,64
124,130,123,109,97,88,81,77,73,70,68,67,66,65,64
125,130,123,110,98,89,82,77,73,71,69,67,66,65,65
126,130,124,111,99,89,82,77,74,71,69,68,66,66,65
127,130,125,111,99,90,83,78,74,71,69,68,67,66,65
128,130,125,112,100,90,83,78,75,72,70,68,67,66,65
129,130,126,113,101,91,84,79,75,72,70,68,67,66,66
130,130,127,114,101,92,84,79,75,72,70,69,68,67,66
131,130,127,114,102,92,85,80,76,73,71,69,68,67,66
132,130,128,115,103,93,85,80,76,73,71,69,68,67,67
133,130,128,116,103,93,86,80,77,74,71,70,69,68,67
134,130,129,116,104,94,86,81,77,74,72,70,69,68,67
135,130,130,117,105,95,87,81,77,74,72,70,69,68,67
136,130,130,118,105,95,88,82,78,75,72,71,69,69,68
137,130,130,119,106,96,88,82,78,75,73,71,70,69,68
138,130,130,119,107,96,89,83,79,75,73,71,70,69,68
139,130,130,120,108,97,89,83,79,76,74,72,70,69,69
140,130,130,121,108,98,90,84,79,76,74,72,71,70,69
141,130,130,121,109,98,90,84,80,77,74,72,71,70,69
142,130,130,122,110,99,91,85,80,77,75,73,71,70,70
143,130,130,123,111,100,91,85,81,78,75,73,72,71,70
144,130,130,124,111,100,92,86,81,78,75,74,72,71,70
145,130,130,124,112,101,93,86,82,78,76,74,72,71,71
146,130,130,125,113,102,93,87,82,79,76,74,73,72,71
147,130,130,126,114,103,94,87,83,79,77,75,73,72,71
148,130,130,127,114,103,94,88,83,80,77,75,74,72,71
149,130,130,127,115,104,95,89,84,80,77,75,74,73,72
150,130,130,128,116,105,96,89,84,81,78,76,74,73,72
151,130,130,129,117,105,96,90,85,81,78,76,75,73,73
152,130,130,130,118,106,97,90,85,81,79,77,75,74,73
153,130,130,130,118,107,98,91,86,82,79,77,75,74,73
154,130,130,130,119,108,98,91,86,82,80,77,76,75,74
155,130,130,130,120,109,99,92,87,83,80,78,76,75,74
156,130,130,130,121,109,100,93,87,83,80,78,77,75,74
157,130,130,130,122,110,101,93,88,84,81,79,77,76,75
158,130,130,130,122,111,101,94,88,84,81,79,77,76,75
159,130,130,130,123,112,102,95,89,85,82,80,78,76,75
160,130,130,130,124,113,103,95,90,85,82,80,78,77,76
161,130,130,130,125,114,104,96,90,86,83,80,79,77,76
162,130,130,130,126,114,104,97,91,86,83,81,79,78,77
163,130,130,130,127,115,105,97,91,87,84,81,79,78,77
164,130,130,130,128,116,106,98,92,88,84,82,80,79,77
165,130,130,130,128,117,107,99,93,88,85,82,80,79,78
166,130,130,130,129,118,108,99,93,89,85,83,81,79,78
167,130,130,130,130,119,108,100,94,89,86,83,81,80,79
168,130,130,130,130,120,109,101,95,90,86,84,82,80,79
169,130,130,130,130,121,110,102,95,90,87,84,82,81,80
170,130,130,130,130,122,111,102,96,91,87,85,83,81,80
171,130,130,130,130,123,112,103,97,92,88,85,83,82,80
172,130,130,130,130,124,113,104,97,92,89,86,84,82,81
173,130,130,130,130,125,114,105,98,93,89,86,84,83,81
174,130,130,130,130,126,115,106,99,94,90,87,85,83,82
175,130,130,130,130,127,116,107,100,94,90,88,85,84,82
176,130,130,130,130,128,117,108,100,95,91,88,86,84,83
177,130,130,130,130,129,118,109,101,96,92,89,86,85,83
178,130,130,130,130,130,119,110,102,97,92,89,87,85,84
179,130,130,130,130,130,120,111,103,97,93,90,88,86,84
180,130,130,130,130,130,121,112,104,98,94,91,88,86,85
181,130,130,130,130,130,122,113,105,99,95,91,89,87,86
182,130,130,130,130,130,123,114,106,100,95,92,90,88,86
183,130,130,130,130,130,125,115,107,101,96,93,90,88,87
184,130,130,130,130,130,126,116,108,102,97,93,91,89,87
185,130,130,130,130,130,127,117,109,102,98,94,92,89,88
186,130,130,130,130,130,128,118,110,103,99,95,92,90,89
187,130,130,130,130,130,129,120,111,104,99,96,93,91,89
188,130,130,130,130,130,130,121,112,105,100,97,94,92,90
189,130,130,130,130,130,130,122,113,106,101,97,95,92,91
190,130,130,130,130,130,130,123,115,108,102,98,95,93,91
191,130,130,130,130,130,130,125,116,109,103,99,96,94,92
192,130,130,130,130,130,130,126,117,110,104,100,97,95,93
193,130,130,130,130,130,130,127,119,111,105,101,98,96,94
194,130,130,130,130,130,130,129,120,112,107,102,99,96,94
195,130,130,130,130,130,130,130,121,114,108,103,100,97,95
196,130,130,130,130,130,130,130,123,115,109,104,101,98,96
197,130,130,130,130,130,130,130,125,117,110,106,102,99,97
198,130,130,130,130,130,130,130,126,118,112,107,103,100,98
199,130,130,130,130,130,130,130,128,120,113,108,104,102,99
200,130,130,130,130,130,130,130,129,122,115,110,106,103,100
201,130,130,130,130,130,130,130,130,123,117,111,107,104,101
202,130,130,130,130,130,130,130,130,125,118,113,109,105,103
203,130,130,130,130,130,130,130,130,127,120,115,110,107,104
204,130,130,130,130,130,130,130,130,129,122,116,112,108,105
205,130,130,130,130,130,130,130,130,130,124,118,114,110,107
206,130,130,130,130,130,130,130,130,130,126,120,116,112,108
207,130,130,130,130,130,130,130,130,130,128,123,118,114,110
208,130,130,130,130,130,130,130,130,130,130,125,120,116,112
209,130,130,130,130,130,130,130,130,130,130,127,122,118,114
210,130,130,130,130,130,130,130,130,130,130,129,124,120,116
211,130,130,130,130,130,130,130,130,130,130,130,127,122,118
212,130,130,130,130,130,130,130,130,130,130,130,129,124,120
213,130,130,130,130,130,130,130,130,130,130,130,130,126,122
214,130,130,130,130,130,130,130,130,130,130,130,130,128,124
215,130,130,130,130,130,130,130,130,130,130,130,130,130,126
216,130,130,130,130,130,130,130,130,130,130,130,130,130,128
217,130,130,130,130,130,130,130,130,130,130,130,130,130,129
218,130,130,130,130,130,130,130,130,130,130,130,130,130,130
219,130,130,130,130,130,130,130,130,130,130,130,130,130,130
220,130,130,130,130,130,130,130,130,130,130,130,130,130,130
221,130,130,130,130,130,130,130,130,130,130,130,130,130,130
